time,relative_humidity_2m (%),temperature_2m (°C),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),wind_speed_10m (km/h),precipitation (mm)
2024-10-14T14:15,53,-4.8,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-14T14:30,54,-5.2,0.0,0.0,0.0,0.0,6.0,0.00
2024-10-14T14:45,55,-5.4,0.0,0.0,0.0,0.0,5.8,0.00
2024-10-14T15:00,56,-5.7,0.0,0.0,0.0,0.0,6.0,0.00
2024-10-14T15:15,57,-5.8,0.0,0.0,0.0,0.0,6.2,0.00
2024-10-14T15:30,58,-6.0,0.0,0.0,0.0,0.0,5.9,0.00
2024-10-14T15:45,58,-6.1,0.0,0.0,0.0,0.0,6.1,0.00
2024-10-14T16:00,59,-6.2,0.0,0.0,0.0,0.0,6.1,0.00
2024-10-14T16:15,59,-6.2,0.0,0.0,0.0,0.0,6.4,0.00
2024-10-14T16:30,59,-6.2,0.0,0.0,0.0,0.0,6.4,0.00
2024-10-14T16:45,59,-6.3,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-14T17:00,59,-6.3,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-14T17:15,59,-6.3,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-14T17:30,59,-6.3,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-14T17:45,60,-6.4,0.0,0.0,0.0,0.0,7.4,0.00
2024-10-14T18:00,60,-6.4,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-14T18:15,60,-6.5,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-14T18:30,61,-6.6,0.0,0.0,0.0,0.0,6.5,0.00
2024-10-14T18:45,61,-6.7,0.0,0.0,0.0,0.0,6.0,0.00
2024-10-14T19:00,62,-6.8,0.0,0.0,0.0,0.0,5.6,0.00
2024-10-14T19:15,62,-6.9,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-14T19:30,63,-7.0,0.0,0.0,0.0,0.0,5.2,0.00
2024-10-14T19:45,63,-7.1,0.0,0.0,0.0,0.0,5.2,0.00
2024-10-14T20:00,64,-7.2,0.0,0.0,0.0,0.0,5.1,0.00
2024-10-14T20:15,65,-7.4,0.0,0.0,0.0,0.0,5.1,0.00
2024-10-14T20:30,66,-7.7,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-14T20:45,68,-7.9,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-14T21:00,69,-8.1,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-14T21:15,70,-8.2,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-14T21:30,71,-8.4,0.0,0.0,0.0,0.0,5.2,0.00
2024-10-14T21:45,71,-8.4,0.0,0.0,0.0,0.0,5.2,0.00
2024-10-14T22:00,72,-8.4,0.0,0.0,0.0,0.0,4.8,0.00
2024-10-14T22:15,73,-8.6,0.0,0.0,0.0,0.0,4.8,0.00
2024-10-14T22:30,74,-8.6,0.0,0.0,0.0,0.0,4.9,0.00
2024-10-14T22:45,75,-8.8,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-14T23:00,76,-8.9,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-14T23:15,77,-9.0,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-14T23:30,78,-9.1,0.0,0.0,0.0,0.0,4.2,0.00
2024-10-14T23:45,78,-9.2,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-15T00:00,79,-9.3,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-15T00:15,80,-9.4,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-15T00:30,80,-9.5,0.0,0.0,0.0,0.0,3.3,0.00
2024-10-15T00:45,81,-9.6,0.0,0.0,0.0,0.0,3.3,0.00
2024-10-15T01:00,81,-9.6,0.0,0.0,0.0,0.0,3.3,0.00
2024-10-15T01:15,81,-9.7,0.0,0.0,0.0,0.0,3.3,0.00
2024-10-15T01:30,82,-9.8,0.0,0.0,0.0,0.0,3.3,0.00
2024-10-15T01:45,82,-9.9,0.0,0.0,0.0,0.0,3.4,0.00
2024-10-15T02:00,82,-9.8,0.0,0.0,0.0,0.0,3.4,0.00
2024-10-15T02:15,82,-9.8,0.0,0.0,0.0,0.0,3.4,0.00
2024-10-15T02:30,82,-9.6,20.3,1.7,18.6,13.1,3.8,0.00
2024-10-15T02:45,81,-9.5,38.6,5.1,33.4,54.7,4.1,0.00
2024-10-15T03:00,80,-9.1,63.6,16.5,47.1,159.5,4.1,0.00
2024-10-15T03:15,78,-8.7,93.6,35.0,58.6,250.0,4.1,0.00
2024-10-15T03:30,76,-8.1,126.3,58.2,68.1,332.5,4.2,0.00
2024-10-15T03:45,74,-7.3,159.7,82.0,77.7,392.1,4.2,0.00
2024-10-15T04:00,71,-6.7,192.9,106.6,86.3,440.6,4.5,0.00
2024-10-15T04:15,68,-6.0,225.8,131.9,93.9,483.2,4.7,0.00
2024-10-15T04:30,65,-5.3,256.5,157.0,99.4,519.3,5.1,0.00
2024-10-15T04:45,62,-4.6,287.0,182.0,105.0,551.5,6.0,0.00
2024-10-15T05:00,60,-4.0,315.5,205.8,109.6,578.7,6.9,0.00
2024-10-15T05:15,59,-3.4,339.7,227.5,112.2,599.7,8.4,0.00
2024-10-15T05:30,58,-2.8,363.9,249.1,114.8,621.4,10.4,0.00
2024-10-15T05:45,58,-2.3,386.0,270.6,115.4,644.0,12.6,0.00
2024-10-15T06:00,57,-1.8,407.1,292.1,115.0,668.1,14.3,0.00
2024-10-15T06:15,56,-1.4,425.0,312.4,112.6,691.6,15.2,0.00
2024-10-15T06:30,55,-0.9,442.0,330.7,111.3,712.8,15.9,0.00
2024-10-15T06:45,54,-0.6,453.8,343.9,109.9,726.1,16.4,0.00
2024-10-15T07:00,53,-0.2,462.6,355.0,107.6,738.5,16.6,0.00
2024-10-15T07:15,52,0.2,467.4,361.1,106.3,744.0,16.9,0.00
2024-10-15T07:30,51,0.6,468.1,361.1,107.0,741.1,17.4,0.00
2024-10-15T07:45,50,0.9,461.9,351.2,110.7,721.6,17.4,0.00
2024-10-15T08:00,49,1.3,449.7,330.3,119.4,683.3,17.2,0.00
2024-10-15T08:15,48,1.5,433.6,304.6,129.0,637.8,17.1,0.00
2024-10-15T08:30,48,1.8,415.5,279.0,136.5,594.6,16.1,0.00
2024-10-15T08:45,47,2.0,399.5,260.4,139.1,568.1,15.7,0.00
2024-10-15T09:00,46,2.2,383.5,245.8,137.7,552.4,15.4,0.00
2024-10-15T09:15,45,2.3,366.5,232.2,134.2,541.1,15.4,0.00
2024-10-15T09:30,43,2.5,345.6,216.7,128.9,527.2,15.5,0.00
2024-10-15T09:45,41,2.5,322.7,199.3,123.5,510.1,16.1,0.00
2024-10-15T10:00,40,2.7,296.0,179.9,116.1,488.9,16.3,0.00
2024-10-15T10:15,40,2.7,269.4,160.7,108.7,468.0,16.4,0.00
2024-10-15T10:30,40,2.6,239.0,137.7,101.3,434.7,16.3,0.00
2024-10-15T10:45,40,2.5,206.8,111.9,94.9,388.4,16.0,0.00
2024-10-15T11:00,41,2.4,172.8,83.6,89.2,324.2,15.8,0.00
2024-10-15T11:15,42,2.2,139.1,56.6,82.5,250.3,15.4,0.00
2024-10-15T11:30,43,1.9,106.6,35.5,71.1,184.5,14.9,0.00
2024-10-15T11:45,45,1.6,76.3,20.4,55.9,129.3,14.1,0.00
2024-10-15T12:00,46,1.4,47.6,9.3,38.2,76.7,13.4,0.00
2024-10-15T12:15,48,1.0,24.9,3.1,21.8,34.1,12.4,0.00
2024-10-15T12:30,50,0.6,8.9,0.6,8.3,5.8,11.4,0.00
2024-10-15T12:45,51,0.2,0.0,0.0,0.0,0.0,10.6,0.00
2024-10-15T13:00,53,-0.1,0.0,0.0,0.0,0.0,9.7,0.00
2024-10-15T13:15,54,-0.3,0.0,0.0,0.0,0.0,9.3,0.00
2024-10-15T13:30,56,-0.4,0.0,0.0,0.0,0.0,8.9,0.00
2024-10-15T13:45,57,-0.6,0.0,0.0,0.0,0.0,8.4,0.00
2024-10-15T14:00,57,-0.6,0.0,0.0,0.0,0.0,8.4,0.00
2024-10-15T14:15,57,-0.7,0.0,0.0,0.0,0.0,8.2,0.00
2024-10-15T14:30,55,-0.8,0.0,0.0,0.0,0.0,7.7,0.00
2024-10-15T14:45,54,-0.8,0.0,0.0,0.0,0.0,7.5,0.00
2024-10-15T15:00,53,-0.8,0.0,0.0,0.0,0.0,7.5,0.00
2024-10-15T15:15,52,-0.7,0.0,0.0,0.0,0.0,7.7,0.00
2024-10-15T15:30,52,-0.6,0.0,0.0,0.0,0.0,8.2,0.00
2024-10-15T15:45,51,-0.4,0.0,0.0,0.0,0.0,8.7,0.00
2024-10-15T16:00,51,-0.3,0.0,0.0,0.0,0.0,9.2,0.00
2024-10-15T16:15,51,-0.2,0.0,0.0,0.0,0.0,9.5,0.00
2024-10-15T16:30,51,-0.2,0.0,0.0,0.0,0.0,10.4,0.00
2024-10-15T16:45,52,-0.1,0.0,0.0,0.0,0.0,10.8,0.00
2024-10-15T17:00,53,-0.1,0.0,0.0,0.0,0.0,10.8,0.00
2024-10-15T17:15,55,-0.1,0.0,0.0,0.0,0.0,10.5,0.00
2024-10-15T17:30,58,-0.2,0.0,0.0,0.0,0.0,10.1,0.00
2024-10-15T17:45,60,-0.2,0.0,0.0,0.0,0.0,9.5,0.00
2024-10-15T18:00,63,-0.2,0.0,0.0,0.0,0.0,9.4,0.00
2024-10-15T18:15,66,-0.3,0.0,0.0,0.0,0.0,9.4,0.00
2024-10-15T18:30,68,-0.4,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-15T18:45,71,-0.6,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-15T19:00,73,-0.6,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-15T19:15,75,-0.9,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-15T19:30,76,-1.1,0.0,0.0,0.0,0.0,8.6,0.00
2024-10-15T19:45,76,-1.3,0.0,0.0,0.0,0.0,8.6,0.00
2024-10-15T20:00,76,-1.4,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-15T20:15,74,-1.4,0.0,0.0,0.0,0.0,9.8,0.00
2024-10-15T20:30,71,-1.2,0.0,0.0,0.0,0.0,10.9,0.00
2024-10-15T20:45,67,-1.0,0.0,0.0,0.0,0.0,12.1,0.00
2024-10-15T21:00,65,-0.9,0.0,0.0,0.0,0.0,12.5,0.00
2024-10-15T21:15,64,-1.1,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-15T21:30,65,-1.4,0.0,0.0,0.0,0.0,12.1,0.00
2024-10-15T21:45,65,-1.6,0.0,0.0,0.0,0.0,11.6,0.00
2024-10-15T22:00,66,-1.9,0.0,0.0,0.0,0.0,11.1,0.00
2024-10-15T22:15,67,-2.2,0.0,0.0,0.0,0.0,10.9,0.00
2024-10-15T22:30,67,-2.3,0.0,0.0,0.0,0.0,11.1,0.00
2024-10-15T22:45,68,-2.5,0.0,0.0,0.0,0.0,11.1,0.00
2024-10-15T23:00,69,-2.7,0.0,0.0,0.0,0.0,11.3,0.00
2024-10-15T23:15,70,-2.8,0.0,0.0,0.0,0.0,11.3,0.00
2024-10-15T23:30,70,-2.9,0.0,0.0,0.0,0.0,11.8,0.00
2024-10-15T23:45,71,-3.0,0.0,0.0,0.0,0.0,12.1,0.00
2024-10-16T00:00,71,-3.0,0.0,0.0,0.0,0.0,12.1,0.00
2024-10-16T00:15,71,-3.2,0.0,0.0,0.0,0.0,12.1,0.00
2024-10-16T00:30,71,-3.2,0.0,0.0,0.0,0.0,12.6,0.00
2024-10-16T00:45,71,-3.3,0.0,0.0,0.0,0.0,12.6,0.00
2024-10-16T01:00,71,-3.4,0.0,0.0,0.0,0.0,12.6,0.00
2024-10-16T01:15,71,-3.5,0.0,0.0,0.0,0.0,12.6,0.00
2024-10-16T01:30,72,-3.8,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-16T01:45,73,-3.9,0.0,0.0,0.0,0.0,12.2,0.00
2024-10-16T02:00,72,-3.9,0.0,0.0,0.0,0.0,12.2,0.00
2024-10-16T02:15,70,-3.8,0.0,0.0,0.0,0.0,12.7,0.00
2024-10-16T02:30,67,-3.7,20.1,3.6,16.4,25.6,12.7,0.00
2024-10-16T02:45,64,-3.5,37.9,6.5,31.4,68.6,13.5,0.00
2024-10-16T03:00,62,-3.2,59.3,14.2,45.1,144.2,14.0,0.00
2024-10-16T03:15,61,-3.0,86.0,26.0,60.0,192.8,14.5,0.00
2024-10-16T03:30,61,-2.8,114.5,40.7,73.8,239.2,15.3,0.00
2024-10-16T03:45,61,-2.5,144.9,58.4,86.5,285.7,15.8,0.00
2024-10-16T04:00,60,-2.2,174.9,77.9,97.1,328.7,16.7,0.00
2024-10-16T04:15,59,-1.9,208.0,101.4,106.7,378.3,17.9,0.00
2024-10-16T04:30,58,-1.5,239.9,124.7,115.2,419.2,19.3,0.00
2024-10-16T04:45,56,-1.2,270.5,147.8,122.8,454.7,20.7,0.00
2024-10-16T05:00,55,-0.9,300.1,171.8,128.3,490.0,21.5,0.00
2024-10-16T05:15,54,-0.8,327.5,194.6,132.8,520.1,21.7,0.00
2024-10-16T05:30,53,-0.6,350.7,214.3,136.4,541.6,21.9,0.00
2024-10-16T05:45,52,-0.3,369.8,226.8,143.0,546.5,21.4,0.00
2024-10-16T06:00,51,-0.2,381.7,229.0,152.7,530.3,21.3,0.00
2024-10-16T06:15,50,-0.1,389.6,226.2,163.3,506.8,21.2,0.00
2024-10-16T06:30,50,0.1,395.5,224.5,170.9,489.7,21.2,0.00
2024-10-16T06:45,49,0.2,406.4,232.0,174.5,495.5,21.1,0.00
2024-10-16T07:00,49,0.3,417.4,245.4,172.0,516.4,21.1,0.00
2024-10-16T07:15,49,0.4,430.3,262.8,167.5,547.7,21.1,0.00
2024-10-16T07:30,48,0.6,439.1,278.1,161.0,577.3,21.5,0.00
2024-10-16T07:45,48,0.8,441.9,288.3,153.6,599.3,21.6,0.00
2024-10-16T08:00,47,1.0,439.7,295.5,144.3,618.5,21.6,0.00
2024-10-16T08:15,47,1.2,434.5,299.6,134.9,634.9,21.2,0.00
2024-10-16T08:30,46,1.5,424.4,299.7,124.6,646.6,20.9,0.00
2024-10-16T08:45,46,1.8,413.2,295.9,117.4,653.7,20.5,0.00
2024-10-16T09:00,45,2.0,397.1,287.0,110.1,653.5,20.2,0.00
2024-10-16T09:15,44,2.2,380.1,275.3,104.8,650.1,19.8,0.00
2024-10-16T09:30,44,2.3,359.1,260.5,98.6,642.9,19.8,0.00
2024-10-16T09:45,43,2.5,335.2,241.9,93.3,628.7,19.5,0.00
2024-10-16T10:00,43,2.6,308.5,221.4,87.0,611.3,19.1,0.00
2024-10-16T10:15,43,2.7,279.8,198.1,81.7,586.8,18.8,0.00
2024-10-16T10:30,42,2.8,249.3,172.9,76.4,556.1,18.4,0.00
2024-10-16T10:45,42,2.8,217.0,145.9,71.1,516.8,17.8,0.00
2024-10-16T11:00,42,2.9,184.8,118.2,66.6,468.8,17.1,0.00
2024-10-16T11:15,43,2.8,150.8,90.7,60.2,411.9,15.9,0.00
2024-10-16T11:30,43,2.8,117.2,65.4,51.8,350.1,14.8,0.00
2024-10-16T11:45,45,2.6,84.8,43.3,41.5,284.6,13.3,0.00
2024-10-16T12:00,46,2.4,51.4,22.8,28.7,195.8,11.5,0.00
2024-10-16T12:15,48,2.0,25.2,8.4,16.8,91.5,9.4,0.00
2024-10-16T12:30,50,1.6,7.5,1.6,5.9,15.1,7.4,0.00
2024-10-16T12:45,52,1.1,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-16T13:00,54,0.8,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-16T13:15,55,0.4,0.0,0.0,0.0,0.0,3.5,0.00
2024-10-16T13:30,56,0.2,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-16T13:45,57,-0.1,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T14:00,58,-0.3,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T14:15,59,-0.7,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T14:30,61,-1.1,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T14:45,63,-1.5,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T15:00,64,-1.8,0.0,0.0,0.0,0.0,4.0,0.00
2024-10-16T15:15,65,-2.0,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-16T15:30,67,-2.2,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-16T15:45,68,-2.5,0.0,0.0,0.0,0.0,3.5,0.00
2024-10-16T16:00,69,-2.6,0.0,0.0,0.0,0.0,3.5,0.00
2024-10-16T16:15,70,-2.8,0.0,0.0,0.0,0.0,3.5,0.00
2024-10-16T16:30,71,-3.0,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-16T16:45,71,-3.2,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-16T17:00,72,-3.3,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-16T17:15,73,-3.5,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-16T17:30,74,-3.7,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-16T17:45,74,-4.0,0.0,0.0,0.0,0.0,3.1,0.00
2024-10-16T18:00,75,-4.1,0.0,0.0,0.0,0.0,3.1,0.00
2024-10-16T18:15,76,-4.3,0.0,0.0,0.0,0.0,3.1,0.00
2024-10-16T18:30,76,-4.5,0.0,0.0,0.0,0.0,2.6,0.00
2024-10-16T18:45,77,-4.7,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T19:00,77,-4.8,0.0,0.0,0.0,0.0,2.2,0.00
2024-10-16T19:15,77,-4.9,0.0,0.0,0.0,0.0,1.8,0.00
2024-10-16T19:30,77,-4.9,0.0,0.0,0.0,0.0,1.8,0.00
2024-10-16T19:45,77,-5.0,0.0,0.0,0.0,0.0,1.5,0.00
2024-10-16T20:00,78,-5.2,0.0,0.0,0.0,0.0,1.5,0.00
2024-10-16T20:15,80,-5.8,0.0,0.0,0.0,0.0,1.5,0.00
2024-10-16T20:30,84,-6.7,0.0,0.0,0.0,0.0,1.8,0.00
2024-10-16T20:45,87,-7.5,0.0,0.0,0.0,0.0,2.2,0.00
2024-10-16T21:00,89,-8.1,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T21:15,90,-8.3,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T21:30,90,-8.4,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T21:45,90,-8.4,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T22:00,89,-8.2,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T22:15,88,-8.2,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-16T22:30,87,-8.1,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-16T22:45,85,-8.0,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-16T23:00,84,-7.8,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-16T23:15,83,-7.8,0.0,0.0,0.0,0.0,2.9,0.00
2024-10-16T23:30,82,-7.6,0.0,0.0,0.0,0.0,2.9,0.00
2024-10-16T23:45,80,-7.4,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-17T00:00,79,-7.2,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-17T00:15,78,-7.1,0.0,0.0,0.0,0.0,3.4,0.00
2024-10-17T00:30,77,-6.8,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-17T00:45,76,-6.4,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-17T01:00,74,-6.1,0.0,0.0,0.0,0.0,4.8,0.00
2024-10-17T01:15,72,-5.7,0.0,0.0,0.0,0.0,5.6,0.00
2024-10-17T01:30,70,-5.2,0.0,0.0,0.0,0.0,6.2,0.00
2024-10-17T01:45,67,-4.8,0.0,0.0,0.0,0.0,7.2,0.00
2024-10-17T02:00,65,-4.2,0.0,0.0,0.0,0.0,8.4,0.00
2024-10-17T02:15,63,-3.5,0.0,0.0,0.0,0.0,10.2,0.00
2024-10-17T02:30,61,-2.7,16.2,2.0,14.2,12.4,12.7,0.00
2024-10-17T02:45,59,-1.9,33.3,4.0,29.3,41.2,15.6,0.00
2024-10-17T03:00,59,-1.1,56.2,13.1,43.0,139.8,17.9,0.00
2024-10-17T03:15,60,-0.8,83.0,27.3,55.7,209.3,19.9,0.00
2024-10-17T03:30,63,-0.4,114.8,46.4,68.4,280.1,21.3,0.00
2024-10-17T03:45,66,-0.2,144.0,63.9,80.1,320.2,22.9,0.00
2024-10-17T04:00,67,0.1,173.0,81.2,91.9,349.8,24.1,0.00
2024-10-17T04:15,66,0.4,198.7,97.2,101.5,369.6,25.6,0.00
2024-10-17T04:30,65,0.9,223.3,112.2,111.1,383.6,27.0,0.00
2024-10-17T04:45,63,1.4,244.7,124.9,119.7,390.6,28.3,0.00
2024-10-17T05:00,60,1.6,260.9,134.6,126.3,389.5,29.5,0.00
2024-10-17T05:15,57,1.8,273.0,141.1,131.9,382.4,30.6,0.00
2024-10-17T05:30,53,1.9,281.0,143.6,137.4,367.7,32.0,0.00
2024-10-17T05:45,50,1.8,287.1,142.0,145.1,346.6,33.3,0.00
2024-10-17T06:00,47,1.8,288.1,133.4,154.7,312.6,34.2,0.00
2024-10-17T06:15,46,1.7,287.2,121.8,165.4,276.1,34.3,0.00
2024-10-17T06:30,45,1.5,286.3,112.3,174.0,247.8,34.0,0.00
2024-10-17T06:45,45,1.4,291.5,110.9,180.5,239.8,33.6,0.00
2024-10-17T07:00,44,1.3,300.7,116.7,184.1,248.3,33.4,0.00
2024-10-17T07:15,42,1.1,312.9,126.4,186.6,266.5,33.5,0.00
2024-10-17T07:30,40,1.0,324.1,138.0,186.0,289.9,33.8,0.00
2024-10-17T07:45,38,0.9,332.2,149.6,182.5,314.7,34.2,0.00
2024-10-17T08:00,36,0.8,341.2,166.1,175.1,351.9,34.5,0.00
2024-10-17T08:15,35,0.6,347.2,181.5,165.7,389.3,34.8,0.00
2024-10-17T08:30,34,0.5,351.1,193.8,157.3,423.4,35.5,0.00
2024-10-17T08:45,33,0.3,348.1,197.2,150.9,441.2,35.7,0.00
2024-10-17T09:00,33,0.2,340.0,192.6,147.4,444.3,35.7,0.00
2024-10-17T09:15,33,-0.2,329.0,184.1,144.9,440.8,35.4,0.00
2024-10-17T09:30,33,-0.4,315.1,175.6,139.5,439.5,34.8,0.00
2024-10-17T09:45,34,-0.8,300.1,169.0,131.1,445.8,33.8,0.00
2024-10-17T10:00,34,-1.0,284.1,165.3,118.9,463.6,33.2,0.00
2024-10-17T10:15,34,-1.3,265.2,159.5,105.7,480.7,32.5,0.00
2024-10-17T10:30,34,-1.6,242.4,147.9,94.5,484.8,32.2,0.00
2024-10-17T10:45,35,-1.9,213.9,129.7,84.2,468.7,31.9,0.00
2024-10-17T11:00,35,-2.2,181.7,105.8,75.9,429.6,31.1,0.00
2024-10-17T11:15,35,-2.5,149.6,82.2,67.4,383.2,30.3,0.00
2024-10-17T11:30,36,-2.8,115.9,58.9,57.0,325.0,29.5,0.00
2024-10-17T11:45,36,-3.2,81.7,38.7,43.1,264.2,28.3,0.00
2024-10-17T12:00,37,-3.5,50.1,20.9,29.2,188.8,27.5,0.00
2024-10-17T12:15,38,-3.9,23.1,7.5,15.7,80.8,26.7,0.00
2024-10-17T12:30,39,-4.3,5.6,1.4,4.2,12.4,25.6,0.00
2024-10-17T12:45,40,-4.7,0.0,0.0,0.0,0.0,24.5,0.00
2024-10-17T13:00,41,-5.1,0.0,0.0,0.0,0.0,23.7,0.00
2024-10-17T13:15,42,-5.4,0.0,0.0,0.0,0.0,22.9,0.00
2024-10-17T13:30,43,-5.8,0.0,0.0,0.0,0.0,22.4,0.00
2024-10-17T13:45,44,-6.1,0.0,0.0,0.0,0.0,21.6,0.00
2024-10-17T14:00,44,-6.2,0.0,0.0,0.0,0.0,20.8,0.00
2024-10-17T14:15,43,-6.2,0.0,0.0,0.0,0.0,19.5,0.00
2024-10-17T14:30,42,-5.9,0.0,0.0,0.0,0.0,18.2,0.00
2024-10-17T14:45,41,-5.7,0.0,0.0,0.0,0.0,16.7,0.00
2024-10-17T15:00,41,-5.6,0.0,0.0,0.0,0.0,15.8,0.00
2024-10-17T15:15,42,-5.7,0.0,0.0,0.0,0.0,15.3,0.00
2024-10-17T15:30,43,-5.9,0.0,0.0,0.0,0.0,15.2,0.00
2024-10-17T15:45,45,-6.2,0.0,0.0,0.0,0.0,15.5,0.00
2024-10-17T16:00,46,-6.3,0.0,0.0,0.0,0.0,15.4,0.00
2024-10-17T16:15,47,-6.6,0.0,0.0,0.0,0.0,14.9,0.00
2024-10-17T16:30,48,-6.7,0.0,0.0,0.0,0.0,14.9,0.00
2024-10-17T16:45,49,-6.8,0.0,0.0,0.0,0.0,14.5,0.00
2024-10-17T17:00,50,-7.0,0.0,0.0,0.0,0.0,14.0,0.00
2024-10-17T17:15,51,-7.2,0.0,0.0,0.0,0.0,13.6,0.00
2024-10-17T17:30,52,-7.3,0.0,0.0,0.0,0.0,13.0,0.00
2024-10-17T17:45,53,-7.4,0.0,0.0,0.0,0.0,12.8,0.00
2024-10-17T18:00,54,-7.6,0.0,0.0,0.0,0.0,12.4,0.00
2024-10-17T18:15,54,-7.7,0.0,0.0,0.0,0.0,12.4,0.00
2024-10-17T18:30,55,-7.8,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-17T18:45,55,-7.8,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-17T19:00,55,-7.9,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-17T19:15,55,-8.0,0.0,0.0,0.0,0.0,12.2,0.00
2024-10-17T19:30,56,-8.1,0.0,0.0,0.0,0.0,12.2,0.00
2024-10-17T19:45,56,-8.2,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-17T20:00,56,-8.3,0.0,0.0,0.0,0.0,11.9,0.00
2024-10-17T20:15,56,-8.4,0.0,0.0,0.0,0.0,11.7,0.00
2024-10-17T20:30,55,-8.6,0.0,0.0,0.0,0.0,11.4,0.00
2024-10-17T20:45,55,-8.8,0.0,0.0,0.0,0.0,11.2,0.00
2024-10-17T21:00,55,-8.9,0.0,0.0,0.0,0.0,10.7,0.00
2024-10-17T21:15,55,-9.1,0.0,0.0,0.0,0.0,10.2,0.00
2024-10-17T21:30,56,-9.2,0.0,0.0,0.0,0.0,9.7,0.00
2024-10-17T21:45,56,-9.4,0.0,0.0,0.0,0.0,8.9,0.00
2024-10-17T22:00,57,-9.5,0.0,0.0,0.0,0.0,8.5,0.00
2024-10-17T22:15,58,-9.7,0.0,0.0,0.0,0.0,7.9,0.00
2024-10-17T22:30,59,-9.9,0.0,0.0,0.0,0.0,7.7,0.00
2024-10-17T22:45,60,-10.1,0.0,0.0,0.0,0.0,7.4,0.00
2024-10-17T23:00,61,-10.2,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-17T23:15,62,-10.4,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-17T23:30,63,-10.6,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-17T23:45,63,-10.7,0.0,0.0,0.0,0.0,6.7,0.00
2024-10-18T00:00,64,-10.8,0.0,0.0,0.0,0.0,6.5,0.00
2024-10-18T00:15,65,-10.9,0.0,0.0,0.0,0.0,6.5,0.00
2024-10-18T00:30,66,-11.1,0.0,0.0,0.0,0.0,6.5,0.00
2024-10-18T00:45,66,-11.2,0.0,0.0,0.0,0.0,6.2,0.00
2024-10-18T01:00,67,-11.3,0.0,0.0,0.0,0.0,6.2,0.00
